1.9900963556249167e-9	1.3403522104879503e-9
3.960483504671572e-9	4.166990258815782e-9
5.940149000394402e-9	7.932467181990949e-9
7.918982734902725e-9	1.929758482396683e-8
9.88285202429648e-9	3.5626663181655666e-8
1.1821468877553883e-8	8.151595174522157e-8
1.381100171258925e-8	2.613122463373231e-7
1.5833997915082278e-8	2.9540252363320854e-7
1.7814254647649023e-8	2.0448002405750213e-7
1.9760752559552008e-8	5.288990428369296e-7
2.181685881123334e-8	1.0381788792968884e-6
2.3748693000887133e-8	7.410072979084866e-7
2.5730019942914485e-8	1.2478254704700152e-6
2.761508386152852e-8	2.30370060043545e-6
2.99189794762955e-8	0.00001243582369134534
3.381979193537831e-8	0.00005094488564390064
3.57878761978507e-8	0.000012822956402293345
3.7515155883254586e-8	0.00001689704072814752
3.969828545540289e-8	7.384875793021879e-6
4.181091407320278e-8	6.335416158433004e-6
4.341765121141879e-8	0.000014058176581356704
4.5513177263616855e-8	0.000025953813732701112
4.7485487473612376e-8	0.000019696030051775568
4.9777345124265335e-8	0.00002845391382198722
5.1447148676746865e-8	0.00004370514288173517
5.342419333761059e-8	0.00002295867105026373
5.495667775310432e-8	0.00003986499518520121
5.76091277765546e-8	0.000027594873172592502
5.926165793175706e-8	0.00006713099386829787
