329.40523472399866	1.1655443693966147e-6
244.17818192686426	1.8932300009691125e-6
216.61942541375572	2.5719409854841172e-6
192.17104123021352	3.493965566480013e-6
170.4819824767195	4.396548178903018e-6
142.4506064874882	6.44813116921822e-6
112.11026782391014	9.457054462625666e-6
99.45713252247788	0.00001616615459301345
78.27390868337503	0.00002625918813510475
58.02209163624884	0.00003659544657365076
45.66405432338191	0.00005231918170650118
38.15577539950064	0.00008075310678527973
28.283727412122598	0.00011843532782649752
22.25961920007704	0.00018280141934892604
17.518576661153997	0.0002750361153197602
11.520351258490683	0.0005075805454032338
8.539689503762936	0.0007834355325932894
5.962298452910898	0.0012092095319416515
4.419672315034623	0.0017287629786280614
3.276170008354229	0.0026682944355424293
2.4285261798997397	0.003814763706698598
1.6955649123881769	0.005594865735442288
1.4167728847333296	0.008205625565394758
1.0502110796366757	0.010325353083728731
0.6504872233043285	0.010325353083728731
0.48218659210497744	0.01114729044668214
0.3366563117845266	0.01593687655215098
0.24955318701788962	0.021104384703175053
0.18498626335170393	0.025886764676228646
0.12915496650148958	0.0370093678775931
0.10791875505976523	0.04425156282251997
0.0849333030676554	0.05027699225266704
